"Date","EUR_mean","EUR_median","EUR_std","EUR_range","EUR_pct_change","GBP_mean","GBP_median","GBP_std","GBP_range","GBP_pct_change","USD_mean","USD_median","USD_std","USD_range","USD_pct_change","SDR_mean","SDR_median","SDR_std","SDR_range","SDR_pct_change","YEN_mean","YEN_median","YEN_std","YEN_range","YEN_pct_change","ZAR_mean","ZAR_median","ZAR_std","ZAR_range","ZAR_pct_change"
2002-02-01,0.16934,0.1695,0.000774938772201,0.00225,0.0087623649327341,0.103575,0.103675,0.0004562939648191,0.001325,0.0089917179503826,0.147465,0.147425,0.0005514669494119,0.0015999999999999,0.0088607751171219,0.118765,0.118825,0.0004587186616293,0.0012999999999999,0.0088948570257601,19.6865,19.7,0.0967633731922829,0.267499999999999,0.0101589515268963,1.68886,1.688425,0.0029375996180955,0.0083749999999999,-0.004000686532003
2002-03-01,0.16763,0.168175,0.0019013400585602,0.0049,-0.0052829139557454,0.10334,0.103825,0.0010424931118654,0.0026249999999999,-0.0040984596120679,0.147088333333333,0.1478,0.0014038406685121,0.00345,-0.0051634576754412,0.117861666666667,0.118425,0.0012324099609739,0.0031,-0.0055966861252561,19.2698333333333,19.3675,0.247057842801487,0.612500000000001,-0.0073383102906947,1.69443166666667,1.690475,0.0089307028536796,0.022775,0.0020882436702904
2002-04-01,0.170797,0.17066,0.0006627428721033,0.0019199999999999,0.0028616220550057,0.105043,0.10492,0.0004341038944648,0.00122,0.0082541699370807,0.151894,0.15186,0.0007266034707779,0.0019799999999999,0.0120106943691581,0.120949,0.12087,0.0004613984889813,0.00126,0.0076255152050244,19.779,19.786,0.0762024591419703,0.212,0.0025149141058609,1.669898,1.67038,0.0033369294574027,0.0091399999999999,-0.0040170856955213
2002-05-01,0.17590875,0.1758625,0.0008257798984437,0.002275,0.0022473211707368,0.11083625,0.1109625,0.0005561683296069,0.0013749999999999,0.0079823756404248,0.1617725,0.1618375,0.0009477558052364,0.0025,0.0085598872683259,0.12692375,0.126975,0.0006439712207463,0.0015999999999999,0.0057904971242465,20.404375,20.385,0.122793473507043,0.335000000000001,0.0007184445183066,1.6294825,1.62915,0.0041086651955923,0.0102499999999999,-0.0028047739299368
2002-06-01,0.16897125,0.1688875,0.0014440966004748,0.00385,-0.0148076492911397,0.108865,0.1090125,0.0009659182975011,0.002475,-0.0126150671180444,0.161635,0.16225,0.0012391036893378,0.0030999999999999,-0.003456694596445,0.12478625,0.12505,0.000979391176142,0.00245,-0.0088280357083911,19.93375,19.9325,0.17934198995847,0.46,-0.0117403065225462,1.6450725,1.6432875,0.0070715998536671,0.0177499999999998,0.0049943524302811
2002-07-01,0.164893,0.16497,0.0006297729252219,0.0017,-0.0004284333606551,0.105016,0.10496,0.0004143671873097,0.0010599999999999,-0.0035915576868079,0.163537,0.16358,0.0007920791454429,0.00204,-0.0015763701577893,0.123439,0.12346,0.0005047047383314,0.0012799999999999,-0.002076868749145,19.3276,19.338,0.109381874911979,0.286,-0.0042312591976159,1.654334,1.65413,0.0037513194644857,0.0095,0.0011455101035976
2002-08-01,0.16176,0.161725,0.0008885369905156,0.002425,-0.001350975734945,0.103085,0.103175,0.0006868070050532,0.0018499999999999,0.0008544979682645,0.158175,0.15815,0.000822629928293,0.0023249999999999,-0.0007475728966228,0.120195,0.1202,0.0006384628541396,0.001775,-0.000787922056719,18.807,18.79,0.12607757277268,0.344999999999999,-0.0011452539239226,1.67961,1.6796,0.0050914055335045,0.014275,0.0006103781087089
2002-09-01,0.16140625,0.161425,0.0008635776713303,0.0024749999999999,0.0040533270147819,0.10174875,0.1017875,0.0004411282985672,0.0012499999999999,0.0009871563510141,0.1582425,0.1581875,0.0007007748479955,0.0018999999999999,0.0038389283962811,0.12028375,0.1203375,0.0004919834387909,0.001425,0.0043773120732749,19.124125,19.14,0.122416272149397,0.3275,0.0099357089520173,1.67930875,1.6787875,0.0038623010971502,0.0112,-0.0024378528874484
2002-10-01,0.163986,0.16398,0.0007348139244508,0.0020799999999999,0.0043328085857743,0.103386,0.10347,0.0003377059710474,0.00088,0.0042769805732692,0.161076,0.16103,0.0005301366782202,0.0014399999999999,0.0044705472408761,0.122861,0.12289,0.0004281892268235,0.0011199999999999,0.0042590048205346,19.9374,19.924,0.0882844314024781,0.245999999999999,0.003547481973658,1.660427,1.6602,0.0029932969505609,0.0079199999999999,-0.0022579768623438
2002-11-01,0.16891,0.168725,0.00069007377096,0.00195,0.0088605078558382,0.10766,0.107525,0.0005066894372625,0.0013999999999999,0.0072752435643902,0.16921,0.1691,0.0007521635944528,0.0021,0.0094297384593753,0.12785,0.1277,0.0005037537870055,0.0013749999999999,0.0096837371220004,20.567,20.55,0.123639824693932,0.352499999999999,0.0137319703367259,1.62698,1.628025,0.0032451488855786,0.00895,-0.0048608054742172
2002-12-01,0.175061333333333,0.17506,0.0012064369684908,0.0030399999999999,-0.0007418035014114,0.112765333333333,0.11282,0.0007288632307029,0.00188,-0.0004958306195569,0.179326666666667,0.17916,0.001127744509324,0.0029799999999999,0.0072016756674745,0.1346,0.1346,0.0006979752494823,0.0018,0.008918322921865,21.7812,21.762,0.153109937866042,0.382,-0.0006837942882706,1.586828,1.58638,0.0047764060208964,0.0122600000000001,-0.0012670551426462
2003-01-01,0.171205,0.171225,0.0011474797680101,0.0031749999999999,-0.0019983352223217,0.11264,0.1126,0.0006360746532801,0.0018249999999999,-0.0028358697238183,0.18247,0.182525,0.0012047340939611,0.0033,0.0051142133147616,0.13454,0.134675,0.0008551149294842,0.002375,0.0021062839109735,21.6645,21.6625,0.166560194124638,0.475000000000001,0.0046488704043439,1.587715,1.5869,0.0054689786083835,0.015175,-0.0009736623375786
2003-02-01,0.174985,0.175,0.0009899419487684,0.0026999999999999,0.0104060902326777,0.11732,0.11715,0.0010245307465326,0.00285,0.0214861629539809,0.188545,0.188425,0.0013209010316778,0.003525,0.0106566585038095,0.138835,0.1388,0.0009031042050692,0.00245,0.0120499703425574,22.4925,22.495,0.134801314073719,0.365,0.0098583061482044,1.561735,1.5619,0.0051408115207054,0.01395,-0.0060089472908411
2003-03-01,0.17813,0.17825,0.0006781875632673,0.001975,-0.0012473430881846,0.12149,0.121625,0.0007440557752265,0.00195,-0.0009893213292609,0.192425,0.192125,0.0009387234510203,0.00235,-0.0009613602497632,0.141705,0.141675,0.0006185600264113,0.0017249999999999,-0.0004874506407403,22.8265,22.815,0.125478404493766,0.3375,0.0031658137822239,1.54593,1.546025,0.0035428779867217,0.009875,0.0002700423471554
2003-04-01,0.182739,0.18272,0.0017224591658416,0.00432,0.0006337166961804,0.126165,0.12624,0.0009776960970384,0.0025199999999999,0.0005649438041491,0.199163333333333,0.19956,0.002184941007756,0.0057,0.0076924775406421,0.146579666666667,0.14676,0.0014297103720719,0.00368,0.0047285182282992,23.8388,23.852,0.259771228475344,0.67,0.0085235090961658,1.51990766666667,1.51895,0.0074069495590353,0.01908,-0.0020243928988719
