Date,FAO_CP_23012,FAO_CP_23013,FAO_CP_23014,REF_AREA,REF_AREA_LABEL
2014-05-01,96.742577,95.350604,9.892779,NAM,Namibia
2014-05-01,95.440609,95.752305,9.555189,ZAF,South Africa
2014-05-01,102.860541,104.086743,-3.739837,ZWE,Zimbabwe
2014-06-01,97.223704,98.77206,3.182995,BWA,Botswana
2014-06-01,93.95037,89.589041,8.409911,KEN,Kenya
2014-06-01,97.034639,95.808764,10.079457,NAM,Namibia
2014-06-01,95.755076,95.896293,9.719934,ZAF,South Africa
2014-06-01,102.860541,104.086743,-3.425775,ZWE,Zimbabwe
2014-07-01,97.337549,98.916659,3.222677,BWA,Botswana
2014-07-01,94.38098,90.037347,9.058589,KEN,Kenya
2014-07-01,97.195964,94.910209,8.965907,NAM,Namibia
2014-07-01,96.541242,95.752305,9.195402,ZAF,South Africa
2014-07-01,102.860541,103.559276,-2.805281,ZWE,Zimbabwe
2014-08-01,97.606637,98.968302,2.899485,BWA,Botswana
2014-08-01,95.272032,91.60879,10.853971,KEN,Kenya
2014-08-01,97.439992,95.197141,8.571439,NAM,Namibia
2014-08-01,96.855709,96.472247,9.477124,ZAF,South Africa
2014-08-01,102.535547,102.680165,-2.828619,ZWE,Zimbabwe
2014-09-01,97.77223,99.123231,2.685641,BWA,Botswana
2014-09-01,95.412472,92.143586,8.395393,KEN,Kenya
2014-09-01,97.59371,95.42699,8.35994,NAM,Namibia
2014-09-01,96.855709,96.472247,8.589951,ZAF,South Africa
2014-09-01,102.535547,102.328521,-3.0,ZWE,Zimbabwe
2014-10-01,97.886075,99.226516,2.518408,BWA,Botswana
2014-10-01,95.209233,91.730456,8.164692,KEN,Kenya
2014-10-01,97.710384,95.578833,7.458742,NAM,Namibia
2014-10-01,97.012942,96.472247,7.717042,ZAF,South Africa
2014-10-01,102.37305,102.152698,-3.166667,ZWE,Zimbabwe
2014-11-01,98.165513,99.474402,2.501064,BWA,Botswana
2014-11-01,95.166216,91.56579,7.538606,KEN,Kenya
2014-11-01,97.929002,96.096,7.225902,NAM,Namibia
2014-11-01,97.012942,96.904212,7.336523,ZAF,South Africa
2014-11-01,101.723062,101.976876,-2.684564,ZWE,Zimbabwe
2014-12-01,97.937823,99.62933,2.562467,BWA,Botswana
2014-12-01,95.578348,92.213176,7.710481,KEN,Kenya
2014-12-01,97.763725,96.58445,7.033889,NAM,Namibia
2014-12-01,96.855709,96.616236,7.017544,ZAF,South Africa
2014-12-01,101.560565,101.625232,-2.693603,ZWE,Zimbabwe
2015-01-01,98.71404,99.62933,2.290562,BWA,Botswana
2015-01-01,96.157799,93.101516,7.674199,KEN,Kenya
2015-01-01,98.518149,97.221561,6.497494,NAM,Namibia
2015-01-01,96.698475,97.480166,6.112853,ZAF,South Africa
2015-01-01,101.235571,101.976876,-2.847571,ZWE,Zimbabwe
2015-02-01,98.331106,99.835902,2.134404,BWA,Botswana
2015-02-01,96.598536,94.326158,8.696157,KEN,Kenya
2015-02-01,98.352608,98.062113,6.589649,NAM,Namibia
2015-02-01,97.327409,97.912131,6.084243,ZAF,South Africa
2015-02-01,101.235571,102.152698,-2.842809,ZWE,Zimbabwe
2015-03-01,98.651942,99.835902,1.865318,BWA,Botswana
2015-03-01,97.679681,96.827732,10.955497,KEN,Kenya
2015-03-01,98.789346,98.773853,5.495907,NAM,Namibia
2015-03-01,98.585275,98.632074,5.222734,ZAF,South Africa
2015-03-01,101.235571,101.976876,-2.847571,ZWE,Zimbabwe
2015-04-01,99.697247,99.835902,1.501628,BWA,Botswana
2015-04-01,99.456056,100.619416,13.41956,KEN,Kenya
2015-04-01,99.281816,99.167177,5.184191,NAM,Namibia
2015-04-01,99.528675,99.208027,4.393939,ZAF,South Africa
2015-04-01,100.26059,101.44941,-2.861953,ZWE,Zimbabwe
2015-05-01,99.86284,99.887545,1.288228,BWA,Botswana
2015-05-01,100.263556,101.682715,13.203172,KEN,Kenya
2015-05-01,99.65156,99.617657,4.475119,NAM,Namibia
2015-05-01,99.685908,99.783981,4.210526,ZAF,South Africa
2015-05-01,100.098093,101.097765,-2.871622,ZWE,Zimbabwe
2015-06-01,100.256123,99.784259,1.024783,BWA,Botswana
2015-06-01,100.558615,101.580835,13.385336,KEN,Kenya
2015-06-01,99.990365,99.75326,4.117052,NAM,Namibia
2015-06-01,100.157608,99.783981,4.054054,ZAF,South Africa
2015-06-01,99.935596,100.570299,-3.378378,ZWE,Zimbabwe
2015-07-01,100.359619,99.887545,0.981518,BWA,Botswana
2015-07-01,100.630721,100.968493,12.140679,KEN,Kenya
2015-07-01,100.387203,99.934346,5.293568,NAM,Namibia
2015-07-01,101.101008,99.783981,4.210526,ZAF,South Africa
2015-07-01,99.935596,99.691188,-3.735144,ZWE,Zimbabwe
2015-08-01,100.525211,100.042473,1.085368,BWA,Botswana
2015-08-01,100.837906,100.703442,9.927707,KEN,Kenya
2015-08-01,100.70495,100.445123,5.512752,NAM,Namibia
2015-08-01,101.101008,100.503923,4.179104,ZAF,South Africa
2015-08-01,99.610602,98.987899,-3.59589,ZWE,Zimbabwe
2015-09-01,100.690804,100.187073,1.073252,BWA,Botswana
2015-09-01,101.105731,101.184752,9.81204,KEN,Kenya
2015-09-01,100.837315,100.880078,5.714409,NAM,Namibia
2015-09-01,101.101008,100.647912,4.328358,ZAF,South Africa
2015-09-01,99.285609,98.460432,-3.780069,ZWE,Zimbabwe
2015-10-01,100.970242,100.393644,1.176226,BWA,Botswana
2015-10-01,101.608609,102.072152,11.274004,KEN,Kenya
2015-10-01,100.999887,101.650073,6.352075,NAM,Namibia
2015-10-01,101.415474,101.367854,5.074627,ZAF,South Africa
2015-10-01,98.960615,97.932966,-4.130809,ZWE,Zimbabwe
2015-11-01,101.02199,100.342001,0.872184,BWA,Botswana
2015-11-01,102.135072,103.170575,12.673713,KEN,Kenya
2015-11-01,101.172799,102.387582,6.547185,NAM,Namibia
2015-11-01,101.572708,102.231784,5.497771,ZAF,South Africa
2015-11-01,99.123112,98.108788,-3.793103,ZWE,Zimbabwe
2015-12-01,100.970242,100.342001,0.715322,BWA,Botswana
2015-12-01,103.231327,104.438893,13.258103,KEN,Kenya
2015-12-01,101.377295,102.24893,5.864796,NAM,Namibia
2015-12-01,101.887174,102.807738,6.408346,ZAF,South Africa
2015-12-01,99.123112,97.757143,-3.806228,ZWE,Zimbabwe
2016-01-01,101.353176,100.796458,1.17147,BWA,Botswana
2016-01-01,103.636514,104.931799,12.706863,KEN,Kenya
2016-01-01,103.778696,103.171547,6.120027,NAM,Namibia
2016-01-01,102.673341,104.535599,7.237814,ZAF,South Africa
2016-01-01,99.123112,97.932966,-3.965517,ZWE,Zimbabwe
2016-02-01,101.291078,101.405843,1.572522,BWA,Botswana
2016-02-01,103.202707,104.485058,10.769972,KEN,Kenya
2016-02-01,104.395931,105.152988,7.231003,NAM,Namibia
2016-02-01,104.08844,107.127391,9.411765,ZAF,South Africa
2016-02-01,98.960615,97.932966,-4.130809,ZWE,Zimbabwe
2016-03-01,101.684361,101.7157,1.882888,BWA,Botswana
2016-03-01,103.982687,105.939055,9.409829,KEN,Kenya
2016-03-01,105.206764,108.377746,9.723113,NAM,Namibia
2016-03-01,105.03184,109.143229,10.656934,ZAF,South Africa
2016-03-01,98.798118,97.757143,-4.137931,ZWE,Zimbabwe
2016-04-01,102.543374,102.511,2.679495,BWA,Botswana
2016-04-01,104.701968,107.501792,6.840008,KEN,Kenya
2016-04-01,105.839198,110.121522,11.046341,NAM,Namibia
2016-04-01,105.97524,111.447044,12.33672,ZAF,South Africa
2016-04-01,98.635621,97.405499,-3.986135,ZWE,Zimbabwe
2016-05-01,102.677919,102.603957,2.719471,BWA,Botswana
2016-05-01,105.279235,108.381243,6.587677,KEN,Kenya
2016-05-01,106.37365,111.729197,12.158025,NAM,Namibia
2016-05-01,106.132473,111.735021,11.976912,ZAF,South Africa
2016-05-01,98.310627,96.878032,-4.173913,ZWE,Zimbabwe
2016-06-01,102.895259,102.325086,2.54632,BWA,Botswana
2016-06-01,106.389016,110.612932,8.891537,KEN,Kenya
2016-06-01,106.721043,111.031687,11.306324,NAM,Namibia
2016-06-01,106.761406,111.735021,11.976912,ZAF,South Africa
2016-06-01,98.635621,96.526388,-4.020979,ZWE,Zimbabwe
2016-07-01,103.050502,102.572971,2.68845,BWA,Botswana
2016-07-01,107.066887,111.850218,10.777348,KEN,Kenya
2016-07-01,107.406923,112.163014,12.236703,NAM,Namibia
2016-07-01,107.704806,112.310974,12.554113,ZAF,South Africa
2016-07-01,98.310627,95.998921,-3.703704,ZWE,Zimbabwe
2016-08-01,103.216095,102.934471,2.89077,BWA,Botswana
2016-08-01,107.1462,111.633061,10.853272,KEN,Kenya
2016-08-01,107.585073,111.967371,11.471187,NAM,Namibia
2016-08-01,107.547573,113.318893,12.750716,ZAF,South Africa
2016-08-01,98.310627,95.647277,-3.374778,ZWE,Zimbabwe
2016-09-01,103.495533,103.285642,3.092784,BWA,Botswana
2016-09-01,107.515433,112.251405,10.937076,KEN,Kenya
2016-09-01,107.798854,112.93708,11.951817,NAM,Namibia
2016-09-01,107.704806,113.462882,12.732475,ZAF,South Africa
2016-09-01,97.985633,95.647277,-2.857143,ZWE,Zimbabwe
2016-10-01,103.702524,103.667799,3.261317,BWA,Botswana
2016-10-01,108.184969,113.332912,11.032157,KEN,Kenya
2016-10-01,108.330633,113.564839,11.721356,NAM,Namibia
2016-10-01,108.176506,114.326812,12.784091,ZAF,South Africa
2016-10-01,98.14813,95.998921,-1.974865,ZWE,Zimbabwe
2016-11-01,103.909515,104.184227,3.82913,BWA,Botswana
2016-11-01,108.955478,114.656475,11.132922,KEN,Kenya
2016-11-01,108.598174,114.266276,11.601694,NAM,Namibia
2016-11-01,108.648206,114.902766,12.394366,ZAF,South Africa
2016-11-01,98.14813,96.526388,-1.612903,ZWE,Zimbabwe
2016-12-01,104.013011,104.318499,3.962944,BWA,Botswana
2016-12-01,109.786108,116.160845,11.223742,KEN,Kenya
2016-12-01,108.775601,114.988466,12.459334,NAM,Namibia
2016-12-01,108.962672,115.910685,12.745098,ZAF,South Africa
2016-12-01,98.14813,96.878032,-0.899281,ZWE,Zimbabwe
2017-01-01,104.530489,105.248069,4.416436,BWA,Botswana
2017-01-01,110.883813,118.09099,12.540708,KEN,Kenya
2017-01-01,112.286795,116.835519,13.243934,NAM,Namibia
2017-01-01,109.748839,117.638546,12.534435,ZAF,South Africa
2017-01-01,98.473124,97.757143,-0.179533,ZWE,Zimbabwe
2017-02-01,104.73748,105.661212,4.196374,BWA,Botswana
2017-02-01,112.79381,121.730132,16.504823,KEN,Kenya
2017-02-01,112.489156,117.081753,11.344201,NAM,Namibia
2017-02-01,110.849472,118.358488,10.483871,ZAF,South Africa
2017-02-01,98.960615,99.163721,1.256732,ZWE,Zimbabwe
2017-03-01,105.254957,106.17764,4.386677,BWA,Botswana
2017-03-01,114.67302,125.597199,18.556088,KEN,Kenya
2017-03-01,112.621624,116.330686,7.338167,NAM,Namibia
2017-03-01,111.478405,118.934442,8.970976,ZAF,South Africa
2017-03-01,98.960615,98.987899,1.258993,ZWE,Zimbabwe
2017-04-01,106.082922,106.487497,3.879093,BWA,Botswana
2017-04-01,116.721269,130.060276,20.984286,KEN,Kenya
2017-04-01,112.914536,116.492871,5.785744,NAM,Namibia
2017-04-01,111.635638,118.790454,6.589147,ZAF,South Africa
2017-04-01,99.123112,98.636254,1.263538,ZWE,Zimbabwe
2017-05-01,106.289913,106.797354,4.086974,BWA,Botswana
2017-05-01,117.592508,131.704737,21.519862,KEN,Kenya
2017-05-01,113.054839,115.9022,3.734926,NAM,Namibia
2017-05-01,111.792872,119.366407,6.829897,ZAF,South Africa
2017-05-01,99.123112,98.636254,1.814882,ZWE,Zimbabwe
2017-06-01,106.496904,106.694068,4.269708,BWA,Botswana
2017-06-01,116.183544,128.101772,15.810845,KEN,Kenya
2017-06-01,113.210756,116.139596,4.600407,NAM,Namibia
2017-06-01,112.107338,119.366407,6.829897,ZAF,South Africa
2017-06-01,98.798118,98.28461,1.821494,ZWE,Zimbabwe
2017-07-01,106.600399,107.003925,4.319807,BWA,Botswana
2017-07-01,115.063281,125.481947,12.187486,KEN,Kenya
2017-07-01,113.255995,116.952617,4.270216,NAM,Namibia
2017-07-01,112.264572,119.510396,6.410256,ZAF,South Africa
2017-07-01,98.473124,97.932966,2.014652,ZWE,Zimbabwe
2017-08-01,106.703895,106.90064,3.853101,BWA,Botswana
2017-08-01,115.766777,126.784539,13.572573,KEN,Kenya
2017-08-01,113.354718,117.108431,4.59157,NAM,Namibia
2017-08-01,112.421805,119.222419,5.209657,ZAF,South Africa
2017-08-01,98.473124,97.405499,1.838235,ZWE,Zimbabwe
2017-09-01,106.80739,106.17764,2.8,BWA,Botswana
2017-09-01,115.101198,125.157872,11.497822,KEN,Kenya
2017-09-01,113.797533,117.684754,4.203822,NAM,Namibia
2017-09-01,112.893505,119.222419,5.076142,ZAF,South Africa
2017-09-01,98.798118,98.108788,2.573529,ZWE,Zimbabwe
2017-10-01,106.80739,106.17764,2.421042,BWA,Botswana
2017-10-01,114.375152,122.930872,8.46882,KEN,Kenya
2017-10-01,113.924883,117.816751,3.744039,NAM,Namibia
2017-10-01,113.365205,119.942361,4.911839,ZAF,South Africa
2017-10-01,100.26059,100.218654,4.395604,ZWE,Zimbabwe
2017-11-01,107.014381,105.971069,1.715079,BWA,Botswana
2017-11-01,114.111091,121.290851,5.786307,KEN,Kenya
2017-11-01,114.219298,117.646377,2.958092,NAM,Namibia
2017-11-01,113.365205,120.374326,4.761905,ZAF,South Africa
2017-11-01,101.073075,101.976876,5.64663,ZWE,Zimbabwe
2017-12-01,107.324868,105.454641,1.089109,BWA,Botswana
2017-12-01,114.721597,121.591737,4.675321,KEN,Kenya
2017-12-01,114.39646,117.774322,2.422727,NAM,Namibia
2017-12-01,113.836904,120.806292,4.223602,ZAF,South Africa
2017-12-01,101.560565,103.383454,6.715064,ZWE,Zimbabwe
2018-01-01,107.73885,105.661212,0.392542,BWA,Botswana
2018-01-01,116.234886,123.648316,4.70597,KEN,Kenya
2018-01-01,116.278845,119.151934,1.982629,NAM,Namibia
2018-01-01,114.465838,122.246176,3.916769,ZAF,South Africa
2018-01-01,101.885559,103.735098,6.115108,ZWE,Zimbabwe
2018-02-01,108.049337,106.074354,0.391007,BWA,Botswana
2018-02-01,117.820223,126.397944,3.834557,KEN,Kenya
2018-02-01,116.448257,119.457584,2.029206,NAM,Namibia
2018-02-01,115.094771,122.390164,3.406326,ZAF,South Africa
2018-02-01,101.885559,103.559276,4.432624,ZWE,Zimbabwe
2018-03-01,108.256328,106.17764,0.0,BWA,Botswana
2018-03-01,119.461382,128.349124,2.191072,KEN,Kenya
2018-03-01,116.579616,119.520224,2.741786,NAM,Namibia
2018-03-01,115.566471,122.390164,2.905569,ZAF,South Africa
2018-03-01,101.723062,103.559276,4.618117,ZWE,Zimbabwe
2018-04-01,109.705265,106.280926,-0.193986,BWA,Botswana
2018-04-01,121.069261,130.392453,0.255402,KEN,Kenya
2018-04-01,116.957926,119.828905,2.863723,NAM,Namibia
2018-04-01,116.352637,122.82213,3.393939,ZAF,South Africa
2018-04-01,101.723062,103.559276,4.991087,ZWE,Zimbabwe
2018-05-01,109.808761,106.280926,-0.483559,BWA,Botswana
2018-05-01,122.23989,132.156543,0.343044,KEN,Kenya
2018-05-01,117.398838,120.424798,3.902082,NAM,Namibia
2018-05-01,116.667104,122.678141,2.774427,ZAF,South Africa
2018-05-01,101.723062,103.559276,4.991087,ZWE,Zimbabwe
2018-06-01,109.808761,105.971069,-0.677638,BWA,Botswana
2018-06-01,121.151678,129.255026,0.900264,KEN,Kenya
2018-06-01,117.692046,120.579651,3.823032,NAM,Namibia
2018-06-01,116.98157,122.82213,2.895054,ZAF,South Africa
2018-06-01,101.723062,103.207632,5.008945,ZWE,Zimbabwe
2018-07-01,109.912256,105.764498,-1.158301,BWA,Botswana
2018-07-01,120.06973,126.148926,0.531533,KEN,Kenya
2018-07-01,118.312599,120.399937,2.947621,NAM,Namibia
2018-07-01,117.92497,123.110106,3.012048,ZAF,South Africa
2018-07-01,102.698044,104.086743,6.283662,ZWE,Zimbabwe
2018-08-01,109.912256,105.454641,-1.352657,BWA,Botswana
2018-08-01,120.440575,125.320207,-1.154977,KEN,Kenya
2018-08-01,118.353098,120.219862,2.65688,NAM,Namibia
2018-08-01,117.767737,122.966118,3.140097,ZAF,South Africa
2018-08-01,103.185534,104.790031,7.581227,ZWE,Zimbabwe
2018-09-01,109.912256,105.144784,-0.972763,BWA,Botswana
2018-09-01,121.666865,125.786003,0.501871,KEN,Kenya
2018-09-01,119.245734,120.640458,2.511544,NAM,Namibia
2018-09-01,118.39667,123.398083,3.502415,ZAF,South Africa
2018-09-01,104.160516,105.844965,7.885305,ZWE,Zimbabwe
2018-10-01,110.615405,104.992437,-1.116245,BWA,Botswana
2018-10-01,120.70083,123.566063,0.516706,KEN,Kenya
2018-10-01,119.752667,121.364875,3.011562,NAM,Namibia
2018-10-01,119.025603,123.542072,3.0012,ZAF,South Africa
2018-10-01,121.222691,127.119451,26.842105,ZWE,Zimbabwe
2018-11-01,111.050707,105.144784,-0.779727,BWA,Botswana
2018-11-01,120.483799,123.382419,1.724423,KEN,Kenya
2018-11-01,120.564744,123.194378,4.715829,NAM,Namibia
2018-11-01,119.182836,124.118025,3.110048,ZAF,South Africa
2018-11-01,132.434977,145.580782,42.758621,ZWE,Zimbabwe
2018-12-01,111.154203,105.248069,-0.195886,BWA,Botswana
2018-12-01,121.272867,124.678383,2.538532,KEN,Kenya
2018-12-01,120.287543,123.856492,5.164258,NAM,Namibia
2018-12-01,119.025603,124.118025,2.741359,ZAF,South Africa
2018-12-01,144.297251,158.767447,53.571429,ZWE,Zimbabwe
2019-01-01,111.487665,105.669062,0.007429,BWA,Botswana
2019-01-01,121.695471,125.645336,1.615081,KEN,Kenya
2019-01-01,121.695136,125.999054,5.746545,NAM,Namibia
2019-01-01,118.86837,125.845887,2.944641,ZAF,South Africa
2019-01-01,159.896954,169.844245,63.728814,ZWE,Zimbabwe
2019-02-01,111.709974,105.879558,-0.183642,BWA,Botswana
2019-02-01,122.694026,127.781673,1.09474,KEN,Kenya
2019-02-01,121.590915,126.487766,5.885086,NAM,Namibia
2019-02-01,119.81177,125.845887,2.823529,ZAF,South Africa
2019-02-01,162.496904,175.8222,69.779287,ZWE,Zimbabwe
2019-03-01,111.821128,106.30055,0.115759,BWA,Botswana
2019-03-01,124.586199,132.560364,3.281082,KEN,Kenya
2019-03-01,121.822809,126.484702,5.827029,NAM,Namibia
2019-03-01,120.755169,126.277852,3.176471,ZAF,South Africa
2019-03-01,169.646768,184.789132,78.438031,ZWE,Zimbabwe
2019-04-01,112.488053,106.721542,0.414577,BWA,Botswana
2019-04-01,125.569699,135.11998,3.625614,KEN,Kenya
2019-04-01,122.255103,126.190736,5.309096,NAM,Namibia
2019-04-01,121.384103,126.565829,3.048066,ZAF,South Africa
2019-04-01,178.909092,199.206553,92.359932,ZWE,Zimbabwe
2019-05-01,112.599207,107.353031,1.008746,BWA,Botswana
2019-05-01,126.504351,137.441731,3.999188,KEN,Kenya
2019-05-01,122.183785,125.782452,4.448962,NAM,Namibia
2019-05-01,121.855802,126.997794,3.521127,ZAF,South Africa
2019-05-01,201.496161,234.370993,126.315789,ZWE,Zimbabwe
2019-06-01,112.821516,107.353031,1.304094,BWA,Botswana
2019-06-01,127.011235,138.516917,7.165594,KEN,Kenya
2019-06-01,122.32845,125.29609,3.911472,NAM,Namibia
2019-06-01,122.170269,127.429759,3.751465,ZAF,South Africa
2019-06-01,280.469657,363.424488,252.129472,ZWE,Zimbabwe
2019-07-01,113.043824,107.458279,1.601465,BWA,Botswana
2019-07-01,127.389809,139.270295,10.401491,KEN,Kenya
2019-07-01,122.618252,124.53519,3.434597,NAM,Namibia
2019-07-01,122.641969,127.429759,3.508772,ZAF,South Africa
2019-07-01,339.456033,435.863234,318.75,ZWE,Zimbabwe
2019-08-01,113.043824,107.458279,1.9,BWA,Botswana
2019-08-01,127.649129,139.456685,11.280287,KEN,Kenya
2019-08-01,122.738577,125.156087,4.105997,NAM,Namibia
2019-08-01,122.956435,128.149701,4.215457,ZAF,South Africa
2019-08-01,400.879863,516.741447,393.120805,ZWE,Zimbabwe
2019-09-01,113.154978,107.774023,2.500589,BWA,Botswana
2019-09-01,127.842997,139.907076,11.226267,KEN,Kenya
2019-09-01,123.1319,125.90393,4.362941,NAM,Namibia
2019-09-01,123.270902,128.437678,4.084014,ZAF,South Africa
2019-09-01,471.89101,617.66339,483.554817,ZWE,Zimbabwe
2019-10-01,113.266133,107.668775,2.549077,BWA,Botswana
2019-10-01,128.267449,140.711417,13.875456,KEN,Kenya
2019-10-01,123.369205,126.189771,3.975529,NAM,Namibia
2019-10-01,123.270902,128.29369,3.846154,ZAF,South Africa
2019-10-01,654.700028,916.385308,620.885201,ZWE,Zimbabwe
2019-11-01,113.377287,107.879271,2.600688,BWA,Botswana
2019-11-01,129.036857,142.46009,15.462229,KEN,Kenya
2019-11-01,123.547356,126.734169,2.873338,NAM,Namibia
2019-11-01,123.428135,128.725655,3.712297,ZAF,South Africa
2019-11-01,769.097849,1123.679682,671.859903,ZWE,Zimbabwe
2019-12-01,113.599595,108.405511,3.0,BWA,Botswana
2019-12-01,129.952411,144.429756,15.841858,KEN,Kenya
2019-12-01,123.369205,126.019646,1.746501,NAM,Namibia
2019-12-01,123.742602,129.013632,3.944316,ZAF,South Africa
2019-12-01,896.332925,1300.732638,719.269103,ZWE,Zimbabwe
2020-01-01,114.044212,109.142248,3.286853,BWA,Botswana
2020-01-01,130.682953,145.893986,16.115719,KEN,Kenya
2020-01-01,124.188698,128.750143,2.18342,NAM,Namibia
2020-01-01,124.057069,130.597505,3.775744,ZAF,South Africa
2020-01-01,916.320044,1333.963034,685.403727,ZWE,Zimbabwe
2020-02-01,114.155366,109.668488,3.578529,BWA,Botswana
2020-02-01,131.495729,147.873802,15.723795,KEN,Kenya
2020-02-01,124.571721,129.983545,2.763729,NAM,Namibia
2020-02-01,125.157702,131.173458,4.23341,ZAF,South Africa
2020-02-01,1040.305182,1424.687289,710.3,ZWE,Zimbabwe
2020-03-01,114.26652,109.878984,3.366337,BWA,Botswana
2020-03-01,131.865402,148.737192,12.203367,KEN,Kenya
2020-03-01,124.691016,130.157698,2.903905,NAM,Namibia
2020-03-01,125.786635,131.461435,4.104903,ZAF,South Africa
2020-03-01,1316.874913,1676.640502,807.326356,ZWE,Zimbabwe
2020-04-01,115.266908,110.089481,3.155819,BWA,Botswana
2020-04-01,133.116794,151.372142,12.027949,KEN,Kenya
2020-04-01,124.263877,131.543245,4.241603,NAM,Namibia
2020-04-01,125.000468,131.893401,4.209329,ZAF,South Africa
2020-04-01,1549.245487,2152.239554,980.406002,ZWE,Zimbabwe
2020-05-01,115.266908,110.720969,3.137255,BWA,Botswana
2020-05-01,133.247831,151.513334,10.238231,KEN,Kenya
2020-05-01,124.700846,131.691249,4.697632,NAM,Namibia
2020-05-01,124.214302,132.325366,4.195011,ZAF,South Africa
2020-05-01,1783.72852,2469.071159,953.488372,ZWE,Zimbabwe
2020-06-01,113.821904,111.247209,3.627451,BWA,Botswana
2020-06-01,132.835424,149.614683,8.011849,KEN,Kenya
2020-06-01,124.951954,131.23969,4.743643,NAM,Namibia
2020-06-01,124.843235,132.613343,4.067797,ZAF,South Africa
2020-06-01,2348.405263,3400.92882,835.800677,ZWE,Zimbabwe
2020-07-01,114.044212,111.668202,3.917728,BWA,Botswana
2020-07-01,132.943845,148.230946,6.434001,KEN,Kenya
2020-07-01,125.177061,132.104373,6.077947,NAM,Namibia
2020-07-01,126.572801,132.757331,4.180791,ZAF,South Africa
2020-07-01,3182.826867,4692.870348,976.684147,ZWE,Zimbabwe
2020-08-01,114.26652,112.089194,4.3095,BWA,Botswana
2020-08-01,133.212596,146.865582,5.312687,KEN,Kenya
2020-08-01,125.703964,133.703027,6.829025,NAM,Namibia
2020-08-01,126.730035,132.90132,3.707865,ZAF,South Africa
2020-08-01,3451.43425,4988.603289,865.396393,ZWE,Zimbabwe
2020-09-01,115.155754,112.29969,4.199219,BWA,Botswana
2020-09-01,133.210249,147.101724,5.142447,KEN,Kenya
2020-09-01,126.106911,134.239016,6.620196,NAM,Namibia
2020-09-01,126.887268,133.045308,3.587444,ZAF,South Africa
2020-09-01,3583.381736,5092.338387,724.452035,ZWE,Zimbabwe
2020-10-01,115.711525,112.29969,4.301075,BWA,Botswana
2020-10-01,134.478004,148.905116,5.823051,KEN,Kenya
2020-10-01,126.172312,135.152221,7.102358,NAM,Namibia
2020-10-01,127.358968,134.917158,5.162738,ZAF,South Africa
2020-10-01,3740.191249,5245.127879,472.37145,ZWE,Zimbabwe
2020-11-01,115.933833,112.510186,4.292683,BWA,Botswana
2020-11-01,135.919605,151.125266,6.082528,KEN,Kenya
2020-11-01,126.301036,135.540261,6.948476,NAM,Namibia
2020-11-01,127.358968,135.781088,5.480984,ZAF,South Africa
2020-11-01,3858.001505,5450.312387,385.041465,ZWE,Zimbabwe
2020-12-01,116.044988,112.29969,3.592233,BWA,Botswana
2020-12-01,137.25235,154.84881,7.213925,KEN,Kenya
2020-12-01,126.313595,135.637466,7.632,NAM,Namibia
2020-12-01,127.516201,136.645019,5.915179,ZAF,South Africa
2020-12-01,4020.9859,5806.528164,346.404434,ZWE,Zimbabwe
2021-01-01,116.600759,112.82593,3.375121,BWA,Botswana
2021-01-01,138.123728,157.252556,7.785496,KEN,Kenya
2021-01-01,127.513256,135.478273,5.225727,NAM,Namibia
2021-01-01,127.987901,137.508949,5.292172,ZAF,South Africa
2021-01-01,4239.219243,6261.731841,369.408198,ZWE,Zimbabwe
2021-02-01,116.934221,113.667915,3.646833,BWA,Botswana
2021-02-01,139.092078,158.53171,7.207435,KEN,Kenya
2021-02-01,127.967971,137.104316,5.47821,NAM,Namibia
2021-02-01,128.931301,137.796926,5.049396,ZAF,South Africa
2021-02-01,4385.628954,6538.651806,358.953474,ZWE,Zimbabwe
2021-03-01,120.661666,117.926778,7.324234,BWA,Botswana
2021-03-01,139.642695,158.588646,6.623397,KEN,Kenya
2021-03-01,128.59706,138.776001,6.621432,NAM,Namibia
2021-03-01,129.717467,138.948834,5.695509,ZAF,South Africa
2021-03-01,4484.589568,6703.221386,299.800755,ZWE,Zimbabwe
2021-04-01,124.204929,123.198443,11.907553,BWA,Botswana
2021-04-01,140.785982,161.28738,6.550239,KEN,Kenya
2021-04-01,129.061358,139.313029,5.906638,NAM,Namibia
2021-04-01,130.660867,140.244729,6.331878,ZAF,South Africa
2021-04-01,4555.763213,6814.165194,216.60812,ZWE,Zimbabwe
2021-05-01,124.849179,124.622976,12.555894,BWA,Botswana
2021-05-01,141.070385,161.941765,6.882847,KEN,Kenya
2021-05-01,129.401159,140.323243,6.554721,NAM,Namibia
2021-05-01,130.8181,141.252648,6.746464,ZAF,South Africa
2021-05-01,4671.461009,6879.219408,178.61568,ZWE,Zimbabwe
2021-06-01,123.184978,118.836858,6.822327,BWA,Botswana
2021-06-01,141.186086,161.903595,8.213707,KEN,Kenya
2021-06-01,130.021031,140.770973,7.2625,NAM,Namibia
2021-06-01,131.132567,141.396637,6.623236,ZAF,South Africa
2021-06-01,4852.807554,7099.700447,108.75769,ZWE,Zimbabwe
2021-07-01,124.166136,118.963051,6.532611,BWA,Botswana
2021-07-01,141.645838,160.96849,8.59304,KEN,Kenya
2021-07-01,130.232299,140.153126,6.092723,NAM,Namibia
2021-07-01,132.547666,141.684614,6.724512,ZAF,South Africa
2021-07-01,4977.117686,7277.984158,55.085984,ZWE,Zimbabwe
