Date,BDI_Close_mean,BDI_Close_median,BDI_Close_min,BDI_Close_max,BDI_Close_range,BDI_Close_std,BDI_Close_variance,BDI_Close_first,BDI_Close_last,BDI_Close_pct_change,BDI_Close_count,BDI_High_mean,BDI_High_median,BDI_High_min,BDI_High_max,BDI_High_range,BDI_High_std,BDI_High_variance,BDI_High_first,BDI_High_last,BDI_High_pct_change,BDI_High_count,BDI_Low_mean,BDI_Low_median,BDI_Low_min,BDI_Low_max,BDI_Low_range,BDI_Low_std,BDI_Low_variance,BDI_Low_first,BDI_Low_last,BDI_Low_pct_change,BDI_Low_count,Brent_USD_per_barrel,policy_rate,food_index,general_index,food_price_inflation,FAO_CP_23012_KEN,FAO_CP_23012_NAM,FAO_CP_23012_ZAF,FAO_CP_23012_ZWE,FAO_CP_23013_KEN,FAO_CP_23013_NAM,FAO_CP_23013_ZAF,FAO_CP_23013_ZWE,USD_mean,USD_median,USD_std,USD_range,USD_pct_change,ZAR_mean,ZAR_median,ZAR_std,ZAR_range,ZAR_pct_change,EUR_mean,EUR_median,EUR_std,EUR_range,EUR_pct_change,GBP_mean,GBP_median,GBP_std,GBP_range,GBP_pct_change
2008-03-01,7991.859999999999,7974.7,7619.0,8624.0,483.0,185.1172177062965,37920.323,7878.0,7737.0,-0.000905014152723,23,7991.859999999999,7974.7,7619.0,8624.0,483.0,185.1172177062965,37920.323,7878.0,7737.0,-0.000905014152723,23,7991.859999999999,7974.7,7619.0,8624.0,483.0,185.1172177062965,37920.323,7878.0,7737.0,-0.000905014152723,23,103.64,12.0,61.8681,61.646965,17.913386,55.213023,64.935161,66.82415,96.137822,45.427847,59.561777,62.490978,103.384458,0.152338333333333,0.152325,0.0009665503699708,0.002575,-0.0068358198768712,1.21759833333333,1.217075,0.0064668324912759,0.0177749999999999,0.0080730729226603,0.0979466666666666,0.0982,0.0010117938167197,0.002675,-0.0174667066551051,0.0760283333333333,0.076075,0.0005207940693897,0.0013249999999999,-0.0083449655691405
2008-04-01,8517.949999999999,8486.25,7741.0,9581.0,420.25,155.8309106059185,39727.12000000001,7741.0,9581.0,0.0480316367258586,20,8517.949999999999,8486.25,7741.0,9581.0,420.25,155.8309106059185,39727.12000000001,7741.0,9581.0,0.0480316367258586,20,8517.949999999999,8486.25,7741.0,9581.0,420.25,155.8309106059185,39727.12000000001,7741.0,9581.0,0.0480316367258586,20,109.07,12.0,62.900956,62.9118,18.48249,56.773527,65.968127,67.29585,96.208855,47.224924,61.211054,63.21092,103.525015,0.154786666666667,0.15496,0.0007725906910629,0.002,0.0058139680760835,1.201168,1.19994,0.0045080221192132,0.0124,-0.0064338033350709,0.0984146666666666,0.09844,0.000622940739159,0.00172,0.0107147619178412,0.0781906666666666,0.07822,0.0003232811811558,0.00082,0.0036678279665169
2008-05-01,10964.125,10957.125,9855.0,11793.0,536.0,201.2686682599453,63298.348750000005,9855.0,11440.0,0.0385826568742578,18,10964.125,10957.125,9855.0,11793.0,536.0,201.2686682599453,63298.348750000005,9855.0,11440.0,0.0385826568742578,18,10964.125,10957.125,9855.0,11793.0,536.0,201.2686682599453,63298.348750000005,9855.0,11440.0,0.0385826568742578,18,122.8,12.0,64.140384,64.121642,18.51145,58.227491,66.559915,67.767549,96.279889,48.488806,61.733528,64.362828,103.665572,0.15583,0.155675,0.0006152811322334,0.0018,-0.0015933396659749,1.186935,1.186575,0.0038799287937804,0.01095,0.0001203142814543,0.1001,0.100225,0.0006142410345017,0.001625,0.0003283217740038,0.079365,0.079375,0.0003406186626603,0.00095,-0.0021640689633015
2008-06-01,10057.76,10105.6,8854.0,11689.0,675.0,259.6597183573946,133216.688,11458.0,8854.0,-0.0367641668493614,25,10057.76,10105.6,8854.0,11689.0,675.0,259.6597183573946,133216.688,11458.0,8854.0,-0.0367641668493614,25,10057.76,10105.6,8854.0,11689.0,675.0,259.6597183573946,133216.688,11458.0,8854.0,-0.0367641668493614,25,132.32,12.0,65.792954,65.881413,18.181818,58.891802,67.168789,68.710949,96.350922,48.634982,62.456171,65.514735,103.80613,0.151505,0.1515,0.0007298956558516,0.0018499999999999,-0.0007312505948414,1.20327,1.2031,0.0033115936890398,0.0090999999999999,0.0014985272533944,0.097395,0.09745,0.0004835573283318,0.0012999999999999,-0.0058173469043034,0.077125,0.077125,0.0003226329244448,0.0008999999999999,-0.004141658193938
2008-07-01,8875.25,8891.5,8280.0,9313.0,268.75,94.23698734360076,9516.16,8964.0,8280.0,-0.0130649780253026,20,8875.25,8891.5,8280.0,9313.0,268.75,94.23698734360076,9516.16,8964.0,8280.0,-0.0130649780253026,20,8875.25,8891.5,8280.0,9313.0,268.75,94.23698734360076,9516.16,8964.0,8280.0,-0.0130649780253026,20,132.72,12.0,67.032382,67.146248,18.430657,59.142485,68.781097,69.811582,96.421955,48.534819,63.929352,66.666642,103.946687,0.15549,0.15549,0.0006233352156228,0.00178,0.0072433869231129,1.183846,1.18359,0.0040467816638418,0.0109999999999999,-0.0067494076502686,0.098611,0.09878,0.0008154208999653,0.0021599999999999,0.0112059251674561,0.07826,0.0782799999999999,0.0004321499539413,0.00118,0.0113319418916573
2008-08-01,7337.2875,7324.875,6809.0,8209.0,588.5,225.19938192085183,59467.801875,8209.0,6809.0,-0.0392410449321039,19,7337.2875,7324.875,6809.0,8209.0,588.5,225.19938192085183,59467.801875,8209.0,6809.0,-0.0392410449321039,19,7337.2875,7324.875,6809.0,8209.0,588.5,225.19938192085183,59467.801875,8209.0,6809.0,-0.0392410449321039,19,113.24,12.0,67.755381,67.366219,18.84058,60.095082,69.258843,70.283282,96.492989,49.257919,64.609777,67.386585,104.087245,0.15242,0.152575,0.0010187958470229,0.0028749999999999,-0.0115655903259186,1.172195,1.171875,0.0031978030488748,0.0091499999999999,0.003229221408999,0.1022,0.1021,0.0003552155602807,0.0009999999999999,-0.0012059310869035,0.08116,0.0812249999999999,0.000574384143309,0.001525,0.004657021526213
2008-09-01,4738.76,4708.4,2990.0,6691.0,733.0,270.23363432045323,87775.184,6691.0,3002.0,-0.1235909177477559,25,4738.76,4708.4,2990.0,6691.0,733.0,270.23363432045323,87775.184,6691.0,3002.0,-0.1235909177477559,25,4738.76,4708.4,2990.0,6691.0,733.0,270.23363432045323,87775.184,6691.0,3002.0,-0.1235909177477559,25,97.23,12.0,68.788238,66.981269,20.433996,60.728058,69.685582,70.597749,96.564022,49.907216,65.450194,68.394504,104.227802,0.146148,0.14616,0.0011087833121874,0.0030199999999999,-0.0098075619317448,1.18644,1.18694,0.0047389675419121,0.0127599999999999,0.0048659179494245,0.102485333333333,0.10254,0.0005828820417397,0.0016599999999999,-0.0035673075125495,0.0815159999999999,0.08144,0.0006189224490747,0.0017,-0.0137347535390374
2008-10-01,1627.8,1631.25,851.0,2992.0,439.75,161.25889409165902,33427.68,2992.0,851.0,-0.2261618346621116,20,1627.8,1631.25,851.0,2992.0,439.75,161.25889409165902,33427.68,2992.0,851.0,-0.2261618346621116,20,1627.8,1631.25,851.0,2992.0,439.75,161.25889409165902,33427.68,2992.0,851.0,-0.2261618346621116,20,71.58,12.0,72.093378,67.091255,25.089606,60.941139,70.003021,70.912215,96.635055,50.307812,65.861058,68.970457,104.368359,0.12785,0.12695,0.0031973673460321,0.0087749999999999,-0.0200322824733053,1.271245,1.27515,0.0184263000599808,0.050575,0.0118862642810461,0.0968,0.096675,0.0016010253271575,0.0043249999999999,-0.0104173556679107,0.076155,0.0758,0.0011249355842286,0.0030749999999999,-0.0024251024312334
2008-11-01,818.95,817.5,715.0,865.0,46.25,17.116625766242386,487.28,827.0,715.0,-0.0319044758990487,20,818.95,817.5,715.0,865.0,46.25,17.116625766242386,487.28,827.0,715.0,-0.0319044758990487,20,818.95,817.5,715.0,865.0,46.25,17.116625766242386,487.28,827.0,715.0,-0.0319044758990487,20,52.45,12.0,72.609806,69.016004,24.204947,62.000276,70.345454,70.912215,96.706088,51.469626,66.530335,69.402423,104.508917,0.125125,0.125275,0.0012480028598363,0.0033,-0.0014341562362661,1.268125,1.2681,0.0066771961590263,0.01815,0.0004236642190384,0.098385,0.0983,0.0005967683259431,0.0016499999999999,-0.0007202018277906,0.08185,0.081725,0.0009409368267759,0.0023499999999999,0.0108348142582405
2008-12-01,752.4666666666667,749.6,663.0,836.0,38.0,13.881381538141133,308.9884444444444,700.0,773.0,0.0141428095946675,19,752.4666666666667,749.6,663.0,836.0,38.0,13.881381538141133,308.9884444444444,700.0,773.0,0.0141428095946675,19,752.4666666666667,749.6,663.0,836.0,38.0,13.881381538141133,308.9884444444444,700.0,773.0,0.0141428095946675,19,39.95,12.0,73.22952,68.026133,25.044092,62.276028,70.09316,70.754982,96.777122,51.42801,66.545773,69.690399,104.649474,0.128429333333333,0.12868,0.0008361533139885,0.00214,0.0141520382950101,1.266688,1.26688,0.0043038896032078,0.01116,-0.0055854153430174,0.0945,0.09454,0.000673703818163,0.0017999999999999,-0.0040411421817119,0.0865293333333333,0.08638,0.0008869248500077,0.00234,0.0184674209429482
2009-01-01,911.1,902.75,772.0,1070.0,81.5,30.511313486859564,1051.32,772.0,1070.0,0.0812359865256239,20,911.1,902.75,772.0,1070.0,81.5,30.511313486859564,1051.32,772.0,1070.0,0.0812359865256239,20,911.1,902.75,772.0,1070.0,81.5,30.511313486859564,1051.32,772.0,1070.0,0.0812359865256239,20,43.44,12.0,74.055805,68.081126,22.354949,62.044146,71.450497,71.226682,96.848155,51.88894,67.434001,71.130284,104.790031,0.12698,0.127225,0.0011404006041909,0.00305,-0.0121026343899453,1.262585,1.26345,0.0067473488784594,0.017425,0.0058478652796971,0.09616,0.095875,0.0007450057677809,0.0016499999999999,-0.0003809092332615,0.08791,0.087875,0.0014004693227889,0.0037999999999999,-0.0160452961408599
2009-02-01,1815.85,1815.5,1099.0,2099.0,292.5,107.51614773607793,15073.159999999998,1099.0,1986.0,0.1588383343663846,20,1815.85,1815.5,1099.0,2099.0,292.5,107.51614773607793,15073.159999999998,1099.0,1986.0,0.1588383343663846,20,1815.85,1815.5,1099.0,2099.0,292.5,107.51614773607793,15073.159999999998,1099.0,1986.0,0.1588383343663846,20,43.32,12.0,74.262377,68.246105,21.247892,62.670854,71.556284,71.855615,93.923211,53.161678,67.937915,71.274272,100.746121,0.12551,0.1254,0.00100544403112,0.002925,0.0003878052883896,1.255315,1.256325,0.0051732920921723,0.013925,-0.0015854545626654,0.098165,0.0980999999999999,0.0006483643427951,0.001725,-0.0008879634745911,0.08717,0.087125,0.0005702570661153,0.001575,0.002097322912897
2009-03-01,1907.6,1904.2,1506.0,2298.0,179.6,66.73622607646101,5079.823999999999,2014.0,1506.0,-0.0459744925507826,25,1907.6,1904.2,1506.0,2298.0,179.6,66.73622607646101,5079.823999999999,2014.0,1506.0,-0.0459744925507826,25,1907.6,1904.2,1506.0,2298.0,179.6,66.73622607646101,5079.823999999999,2014.0,1506.0,-0.0459744925507826,25,46.54,12.0,75.191947,68.851026,21.535893,63.273485,72.091011,72.956248,90.998266,54.114458,68.654689,71.706237,95.11981,0.126492,0.1269,0.0014279507078567,0.0037,0.0152109575075858,1.245688,1.24482,0.0057448382475796,0.01516,-0.007000179594394,0.0963919999999999,0.09646,0.0005519609163877,0.00148,0.0039977335003201,0.088668,0.0886,0.0005400181914311,0.00156,0.0040734144229628
2009-04-01,1671.1125000000002,1675.0,1463.0,1897.0,110.0,40.86944240442153,2328.841875,1486.0,1806.0,0.0455784104606654,18,1671.1125000000002,1675.0,1463.0,1897.0,110.0,40.86944240442153,2328.841875,1486.0,1806.0,0.0455784104606654,18,1671.1125000000002,1675.0,1463.0,1897.0,110.0,40.86944240442153,2328.841875,1486.0,1806.0,0.0455784104606654,18,50.18,12.0,75.501804,69.290968,20.032841,63.822751,72.459659,73.270715,90.023285,55.135133,68.808856,71.994214,92.306655,0.133847916666667,0.1341,0.0009272324354911,0.002475,0.0136607167856576,1.19732708333333,1.1979125,0.0050075706837764,0.0131499999999999,-0.0090357257595876,0.101603333333333,0.10145,0.0005570827987001,0.001375,0.0114546993150451,0.090915,0.090925,0.0005044401493023,0.0012999999999999,0.0082761070781881
2009-05-01,2586.3,2589.375,1897.0,3494.0,344.75,127.05471857083828,18623.49,1897.0,3494.0,0.1431869795739386,18,2586.3,2589.375,1897.0,3494.0,344.75,127.05471857083828,18623.49,1897.0,3494.0,0.1431869795739386,18,2582.35,2589.375,1897.0,3494.0,325.0,120.1968010394633,17980.43,1897.0,3494.0,0.1356054056775855,18,57.3,12.0,75.708376,69.51094,18.035427,63.823102,72.73378,73.427948,89.210801,55.035525,69.255927,72.282191,91.603366,0.14029125,0.1402375,0.0012752539590254,0.003425,0.0108625636495162,1.172515,1.17155,0.0046444609042496,0.011975,-0.0023829469483306,0.1025425,0.10265,0.0005837846171252,0.0015249999999999,-0.0040364869036014,0.09065375,0.090675,0.0005238744959775,0.00145,-0.0078426949674065
2009-06-01,3801.2,3824.4,3452.0,4291.0,335.4,123.7058974263028,18024.256,3681.0,3520.0,-0.0078293560772001,25,3801.2,3824.4,3452.0,4291.0,335.4,123.7058974263028,18024.256,3681.0,3520.0,-0.0078293560772001,25,3801.2,3824.4,3452.0,4291.0,335.4,123.7058974263028,18024.256,3681.0,3520.0,-0.0078293560772001,25,68.61,12.0,75.811661,70.500811,15.22763,63.955777,74.305909,73.742415,89.698291,54.901631,69.62473,72.138203,90.372611,0.144124,0.14427,0.0008443443616188,0.00236,-9.03e-05,1.157644,1.15707,0.0032861897103636,0.0087999999999999,-0.0021078770087341,0.102783,0.10279,0.0004375407556716,0.0012199999999999,0.0027837067965563,0.088042,0.088,0.0005800816459578,0.00156,0.0057336721279233
2009-07-01,3319.45,3320.75,2975.0,3542.0,318.0,119.642790448305,18990.68,3375.0,3350.0,0.0027556103243018,20,3319.45,3320.75,2975.0,3542.0,318.0,119.642790448305,18990.68,3375.0,3350.0,0.0027556103243018,20,3319.45,3320.75,2975.0,3542.0,318.0,119.642790448305,18990.68,3375.0,3350.0,0.0027556103243018,20,64.44,12.0,76.947803,71.160725,14.791988,64.131462,74.882193,74.371348,90.510776,55.060906,69.432,71.706237,90.548433,0.1448775,0.144975,0.0007590508545131,0.0021249999999999,-0.0019214340034774,1.15307625,1.1526875,0.0037911573405274,0.010975,0.0019082345787998,0.102785,0.1027625,0.0004336177041491,0.0012249999999999,-0.0038671667800579,0.08846,0.0885125,0.0003661988837761,0.000975,-0.0070145903479236
2009-08-01,2630.9700000000003,2637.9,2388.0,3251.0,196.8,70.7733859351156,8928.8495,3251.0,2415.0,-0.0488175318712972,24,2630.9700000000003,2637.9,2388.0,3251.0,196.8,70.7733859351156,8928.8495,3251.0,2415.0,-0.0488175318712972,24,2630.9700000000003,2637.9,2388.0,3251.0,196.8,70.7733859351156,8928.8495,3251.0,2415.0,-0.0488175318712972,24,72.51,12.0,77.051089,71.490682,13.719512,64.513578,75.538176,74.685814,90.998266,55.631228,70.97929,71.850226,90.548433,0.14482,0.144975,0.0009479648550365,0.0025749999999999,-0.0001683324098976,1.15229,1.15175,0.0039508727765883,0.0111249999999999,-0.0009953161374468,0.101565,0.101525,0.0003919702686445,0.00115,0.0012474494968313,0.08761,0.08755,0.0004608850338298,0.001325,0.0070877672462308
2009-09-01,2335.35,2321.5,2163.0,2492.0,121.0,44.711918504141735,2298.6800000000003,2429.0,2357.0,-0.0013193740354011,20,2335.35,2321.5,2163.0,2492.0,121.0,44.711918504141735,2298.6800000000003,2429.0,2357.0,-0.0013193740354011,20,2335.35,2321.5,2163.0,2492.0,121.0,44.711918504141735,2298.6800000000003,2429.0,2357.0,-0.0013193740354011,20,67.65,12.0,76.947803,71.65566,11.861862,64.816453,75.530038,74.843048,90.510776,55.84019,70.552637,71.850226,89.4935,0.149853333333333,0.14968,0.0008640303105089,0.00236,-0.0021810579288623,1.130124,1.13156,0.0037334283581476,0.00966,0.0012365565772722,0.102889333333333,0.10276,0.0005561885066067,0.00136,-0.0030517500165154,0.0920413333333333,0.09182,0.00072957767969,0.00192,0.0047530997800281
2009-10-01,2788.2,2791.0,2362.0,3103.0,214.5,78.05712317592555,7404.42,2362.0,3103.0,0.068094664852631,20,2788.2,2791.0,2362.0,3103.0,214.5,78.05712317592555,7404.42,2362.0,3103.0,0.068094664852631,20,2788.2,2791.0,2362.0,3103.0,214.5,78.05712317592555,7404.42,2362.0,3103.0,0.068094664852631,20,72.77,12.0,76.947803,71.710653,6.733524,64.975635,75.732929,74.843048,91.160763,55.980612,71.101316,72.42618,89.845144,0.1508925,0.1508375,0.0008978890226829,0.0024749999999999,-0.0109345991945738,1.12687125,1.1272375,0.0037978713986276,0.0106999999999999,0.006633782832278,0.10160375,0.101575,0.0004914388065752,0.0013749999999999,-0.0108308216004295,0.093105,0.0932625,0.0008948543146609,0.0023749999999999,-0.0165217383513541
2009-11-01,3947.0,3940.4,3185.0,4661.0,400.0,145.57188794398684,24079.856,3185.0,4107.0,0.0539443101448799,25,3947.0,3940.4,3185.0,4661.0,400.0,145.57188794398684,24079.856,3185.0,4107.0,0.0539443101448799,25,3947.0,3940.4,3185.0,4661.0,400.0,145.57188794398684,24079.856,3185.0,4107.0,0.0539443101448799,25,76.66,12.0,77.051089,71.930624,6.116643,65.098909,75.773724,74.843048,91.160763,56.16626,70.732039,72.282191,90.020967,0.15037,0.150525,0.0009937894699917,0.00275,0.009433784498506,1.12952,1.128525,0.0039522527079366,0.010925,-0.0050175594696015,0.10073,0.100825,0.0004637611220137,0.0012749999999999,0.0053711183639796,0.09051,0.090475,0.0003483045992074,0.0009999999999999,0.0077861460333013
2009-12-01,3429.4166666666665,3436.0,3005.0,4036.0,292.6666666666667,107.29513464548462,13352.569166666668,4036.0,3005.0,-0.0791754480126983,14,3429.4166666666665,3436.0,3005.0,4036.0,292.6666666666667,107.29513464548462,13352.569166666668,4036.0,3005.0,-0.0791754480126983,14,3429.4166666666665,3436.0,3005.0,4036.0,292.6666666666667,107.29513464548462,13352.569166666668,4036.0,3005.0,-0.0791754480126983,14,74.46,12.0,76.637946,71.985617,4.654443,65.592009,75.648947,75.157514,91.648254,56.556428,70.23065,72.138203,90.548433,0.149387,0.14926,0.000771024930852,0.0020199999999999,-0.0010875474121264,1.120199,1.12009,0.0026871359887274,0.0070199999999999,-0.0029123983575273,0.10249,0.10254,0.0003234308176873,0.00088,0.0062578879516054,0.092121,0.09208,0.0004053552522651,0.0010799999999999,0.0009423651943749
2010-01-01,3168.35,3161.5,2848.0,3299.0,198.25,77.19732374796769,7495.579999999999,3140.0,2848.0,-0.0240004662107391,20,3168.35,3161.5,2848.0,3299.0,198.25,77.19732374796769,7495.579999999999,3140.0,2848.0,-0.0240004662107391,20,3168.35,3161.5,2848.0,3299.0,198.25,77.19732374796769,7495.579999999999,3140.0,2848.0,-0.0240004662107391,20,76.17,12.0,76.689589,72.260581,3.556485,65.734984,76.767999,75.314748,92.298242,56.691132,71.179445,72.570168,92.130833,0.14885,0.148675,0.0006274153035887,0.0017499999999999,-0.0069853887483004,1.11094,1.1108,0.0022273322823723,0.00635,0.0012594493730923,0.10435,0.1044,0.000399368499168,0.0010999999999999,0.0021949582824513,0.092085,0.092075,0.0003986743506482,0.0011249999999999,-0.0009457651824101
2010-02-01,2677.8500000000004,2675.75,2566.0,2745.0,100.5,39.512544436499056,2045.28,2745.0,2738.0,-0.0006194640380613,20,2677.8500000000004,2675.75,2566.0,2745.0,100.5,39.512544436499056,2045.28,2745.0,2738.0,-0.0006194640380613,20,2677.8500000000004,2675.75,2566.0,2745.0,100.5,39.512544436499056,2045.28,2745.0,2738.0,-0.0006194640380613,20,73.75,12.0,76.689589,72.426174,3.268428,65.915849,77.088978,75.786447,93.110726,57.014982,71.743349,72.42618,93.889055,0.145085,0.145325,0.000663676380037,0.0017749999999999,-0.0050693253994605,1.11257,1.111775,0.0026173928410475,0.0068499999999999,0.0002171957531726,0.106085,0.10605,0.0003173472795252,0.00085,0.0023616110210226,0.09296,0.092825,0.0004751208011698,0.0011999999999999,0.0099900291651214
2010-03-01,3189.5600000000004,3166.2,2760.0,3574.0,250.2,92.56960139364683,11777.984,2760.0,2991.0,0.0228630762576479,25,3192.6400000000003,3166.2,2760.0,3574.0,265.6,98.58636497308932,12118.016,2760.0,2991.0,0.0179414912006902,25,3189.5600000000004,3166.2,2760.0,3574.0,250.2,92.56960139364683,11777.984,2760.0,2991.0,0.0228630762576479,25,78.83,12.0,77.350617,72.922953,2.870879,65.783847,77.172557,76.415381,94.248205,56.544961,71.760932,72.42618,96.174744,0.147312,0.14724,0.0005395894465557,0.0014,0.0031913570409818,1.091272,1.09132,0.0023182645866009,0.0062799999999999,-0.003821079808861,0.10862,0.1086,0.0004800078709663,0.0011999999999999,0.0039037905808513,0.0978333333333333,0.09784,0.0003024908522558,0.0008199999999999,-0.0008112650673163
2010-04-01,3040.5875,3058.875,2911.0,3359.0,130.0,49.98643875680818,4755.656875000001,2981.0,3354.0,0.0312786300537893,19,3040.5875,3058.875,2911.0,3359.0,130.0,49.98643875680818,4755.656875000001,2981.0,3354.0,0.0312786300537893,19,3040.5875,3058.875,2911.0,3359.0,130.0,49.98643875680818,4755.656875000001,2981.0,3354.0,0.0312786300537893,19,84.82,12.0,78.362817,74.237346,3.78933,66.157491,77.074667,76.415381,94.248205,57.22303,71.449067,72.570168,97.053855,0.14724,0.14735,0.0007163091009108,0.0020499999999999,-0.0026989042045876,1.082835,1.08265,0.0024645836836312,0.00665,0.0004021196602114,0.109825,0.109925,0.0003837256254593,0.0010499999999999,0.0004907782498872,0.0959899999999999,0.0959,0.0003580637067601,0.00095,-0.003594106241363
2010-05-01,3849.59,3859.7,3352.0,4209.0,218.6,82.00476151212354,7177.5935,3352.0,3844.0,0.0188307043086895,23,3849.59,3859.7,3352.0,4209.0,218.6,82.00476151212354,7177.5935,3352.0,3844.0,0.0188307043086895,23,3849.59,3859.7,3352.0,4209.0,218.6,82.00476151212354,7177.5935,3352.0,3844.0,0.0188307043086895,23,75.95,12.0,79.178773,74.951465,4.583902,66.297376,77.18542,76.572614,94.573198,57.477338,71.032879,72.714156,97.581321,0.1419925,0.1422,0.0013798148354739,0.00375,-0.0039235271323831,1.08663125,1.087225,0.0065256852501483,0.01735,0.0002251172705719,0.11328125,0.113325,0.0011545573644394,0.0029249999999999,0.0048822082316998,0.0970675,0.097075,0.0009177911008125,0.002325,0.0061112126857912
2010-06-01,2833.75,2832.0,2280.0,3733.0,292.0,102.78111697192092,13027.580000000002,3733.0,2280.0,-0.0935480725800388,20,2838.3,2832.0,2280.0,3733.0,292.0,101.28755509373237,12590.780000000002,3733.0,2280.0,-0.0935480725800388,20,2833.75,2832.0,2280.0,3733.0,292.0,102.78111697192092,13027.580000000002,3733.0,2280.0,-0.0935480725800388,20,74.76,12.0,79.230416,75.945022,4.509537,66.186542,77.221151,76.572614,94.410701,57.301287,71.056468,72.42618,97.053855,0.141435,0.14137,0.0007055665803197,0.00208,0.0037399096917925,1.081901,1.08192,0.0031484228393908,0.00822,-6.03e-05,0.115452,0.11547,0.0006103034073717,0.0015,-0.00479230512435,0.095567,0.09558,0.0005263490681245,0.0014199999999999,-0.0058131931453544
2010-07-01,1869.15,1855.0,1700.0,2216.0,168.5,62.35476698131482,4933.740000000001,2216.0,1967.0,-0.0210501400617688,20,1869.15,1855.0,1700.0,2216.0,168.5,62.35476698131482,4933.740000000001,2216.0,1967.0,-0.0210501400617688,20,1869.15,1855.0,1700.0,2216.0,168.5,62.35476698131482,4933.740000000001,2216.0,1967.0,-0.0210501400617688,20,75.58,12.0,79.385345,76.22446,3.167785,66.418489,78.11681,77.201547,94.410701,57.574197,72.127704,72.570168,97.053855,0.14413125,0.1442,0.0006726763260251,0.0017,0.0103016425289632,1.08127,1.08095,0.0028745162307516,0.00755,-0.0045580311888245,0.1124775,0.1126,0.000451149045179,0.0012,0.0009348854007094,0.0940675,0.094,0.0004815166419967,0.0012999999999999,0.0006155548861634
2010-08-01,2492.8900000000003,2494.8,1957.0,2876.0,203.2,78.14740949933987,7475.0935,1977.0,2876.0,0.063330988549027,24,2492.8900000000003,2494.8,1957.0,2876.0,203.2,78.14740949933987,7475.0935,1977.0,2876.0,0.063330988549027,24,2492.8900000000003,2494.8,1957.0,2876.0,203.2,78.14740949933987,7475.0935,1977.0,2876.0,0.063330988549027,24,77.04,12.0,79.581587,76.276208,3.284182,66.590052,78.014776,77.201547,94.248205,58.677076,71.952233,73.002133,97.053855,0.146732,0.14674,0.0005432802310075,0.0014799999999999,0.0041566127885167,1.069984,1.06998,0.0016429737801298,0.0043399999999999,-0.0031524370165958,0.113856,0.11382,0.0003295500703655,0.0009,0.0039073284571427,0.0939,0.09394,0.0002903946093968,0.0008,0.0042657746114064
2010-09-01,2691.4000000000005,2688.25,2444.0,2995.0,164.0,62.33163701733562,5084.9800000000005,2881.0,2452.0,-0.0327110204215048,20,2691.4000000000005,2688.25,2444.0,2995.0,164.0,62.33163701733562,5084.9800000000005,2881.0,2452.0,-0.0327110204215048,20,2691.4000000000005,2688.25,2444.0,2995.0,164.0,62.33163701733562,5084.9800000000005,2881.0,2452.0,-0.0327110204215048,20,77.84,12.0,79.529944,76.659141,3.355705,66.894171,78.150906,77.201547,94.248205,59.012536,72.398108,72.858145,97.053855,0.149351666666667,0.149375,0.0005845975131081,0.001625,0.0097445995237444,1.059645,1.059675,0.0014351837704947,0.003825,-0.0023732941978117,0.113455,0.113525,0.0005830998113678,0.0015,-0.0077101036401817,0.0956383333333333,0.095575,0.0004118808032121,0.0010749999999999,5.84e-05
2010-10-01,2705.4,2716.0,2478.0,2784.0,108.5,39.79364590105215,2155.14,2478.0,2678.0,0.0192098646140161,20,2705.4,2716.0,2478.0,2784.0,108.5,39.79364590105215,2155.14,2478.0,2678.0,0.0192098646140161,20,2705.4,2716.0,2478.0,2784.0,108.5,39.79364590105215,2155.14,2478.0,2678.0,0.0192098646140161,20,82.67,12.0,79.529944,76.824734,3.355705,67.038669,78.017748,77.35878,94.573198,59.130844,72.190045,73.146122,97.405499,0.15302,0.152925,0.0007230064601257,0.002075,0.0047915911873039,1.05764,1.0578,0.0016857637504431,0.0046499999999999,-0.0005393793948793,0.10992,0.109825,0.0003410797121708,0.0009,-0.0038684142484934,0.09642,0.09635,0.0004309262468509,0.001225,-0.0004632676530579
2010-11-01,2298.6400000000003,2303.2,2096.0,2648.0,108.6,40.92589930153643,2015.84,2648.0,2168.0,-0.033231868188871,25,2298.6400000000003,2303.2,2096.0,2648.0,108.6,40.92589930153643,2015.84,2648.0,2168.0,-0.033231868188871,25,2298.6400000000003,2303.2,2096.0,2648.0,108.6,40.92589930153643,2015.84,2648.0,2168.0,-0.033231868188871,25,85.28,12.0,79.788159,77.042075,3.552279,67.598713,78.203119,77.516014,94.898192,59.932314,72.530565,73.146122,98.812077,0.151252,0.15138,0.0009149330619842,0.00246,0.0035592422641093,1.054416,1.0543,0.0025355507890664,0.00686,-0.0038898454031624,0.111344,0.11146,0.0004427693372876,0.0012,0.0046982140409686,0.09504,0.09502,0.00039781434643,0.00108,0.0042289998177329
