Date,CHN_mean,CHN_median,CHN_std,CHN_range,CHN_pct_change,EUR_mean,EUR_median,EUR_std,EUR_range,EUR_pct_change,GBP_mean,GBP_median,GBP_std,GBP_range,GBP_pct_change,USD_mean,USD_median,USD_std,USD_range,USD_pct_change,SDR_mean,SDR_median,SDR_std,SDR_range,SDR_pct_change,YEN_mean,YEN_median,YEN_std,YEN_range,YEN_pct_change,ZAR_mean,ZAR_median,ZAR_std,ZAR_range,ZAR_pct_change
2016-10-01,0.6337600000000001,0.633375,0.002045594182782661,0.005624999999999991,-0.0016127933794920651,0.08529,0.08524999999999999,0.0002961524999928837,0.0008500000000000001,0.0003026468015104199,0.07629,0.076175,0.0003636006763542616,0.0009999999999999974,0.008988778677018933,0.09399,0.0939,0.0003794330348156651,0.0010500000000000023,-0.004734404997670031,0.06812,0.0681,0.00020999716589543632,0.0005749999999999991,-0.0014609067449058008,9.7635,9.7525,0.035142801077806846,0.0924999999999998,-0.0010256276710984952,1.310555,1.3113000000000001,0.003958530679507333,0.010750000000000037,0.0017802910239274146
2016-11-01,0.641768,0.6424,0.003275989092594283,0.008940000000000014,-0.006038337099007362,0.08668400000000001,0.0866,0.0004292314452786153,0.0011999999999999956,-0.002296818335417481,0.07514000000000001,0.0753,0.0006362479714868982,0.0016600000000000005,-0.016060282586434594,0.09354799999999999,0.09376,0.0005746159314199493,0.0014999999999999985,-0.007952356768733657,0.06854400000000001,0.06856,0.00031972448124148803,0.0008799999999999974,-0.0054475824842967965,10.1724,10.186,0.0726376039231658,0.20599999999999988,0.007223011640281382,1.303164,1.3029,0.006038618289849262,0.016740000000000022,0.005901417298121174
2016-12-01,0.64690375,0.6465875,0.0030315161884196294,0.007550000000000029,0.0011742459685008862,0.08854416666666667,0.08854999999999999,0.0002550797287413792,0.000674999999999995,0.0037069130279816995,0.07485416666666667,0.074925,0.00036255278848028674,0.0010000000000000009,0.007364435108368986,0.09324708333333334,0.0931375,0.0004676006587323824,0.0012000000000000031,-0.0017979225231943199,0.06928541666666667,0.069275,0.00023934730421649281,0.0006250000000000006,0.0014680314755043317,10.850833333333332,10.8475,0.029807869496749764,0.07999999999999918,0.0032452589213473014,1.28992,1.2900375,0.004155524694987469,0.010925000000000018,-0.0011243105530235166
2017-01-01,0.6475850000000001,0.64735,0.001274938777691952,0.0034399999999999765,0.0005536263572522396,0.088751,0.08879000000000001,0.00024317068497842418,0.0006600000000000023,-0.002004175260388155,0.07646800000000001,0.07638,0.0004251470428565992,0.0011999999999999984,7.267138415512249e-05,0.09457499999999999,0.09459,0.0003140578270264991,0.0008199999999999985,0.0033878587656005084,0.069877,0.06989000000000001,0.00014480187951849087,0.00040000000000000034,0.0005714262290378149,10.833400000000001,10.842,0.04179847230997386,0.11199999999999939,0.0007857902136505456,1.279654,1.27967,0.0030795450319607938,0.008440000000000048,-0.001016520723521768
2017-02-01,0.65764,0.6575,0.0016878877823708672,0.004650000000000043,0.0027890509348617244,0.09039,0.090375,0.00023874006361392674,0.0006999999999999958,0.0016858103825798099,0.077005,0.0771,0.00033682156288383335,0.0009000000000000015,0.005209246407344563,0.095845,0.095825,0.00028986519511279977,0.0008500000000000001,-0.0005140885275658213,0.07085,0.07085,0.00017260482549773216,0.00047499999999999973,0.0010687948844473613,10.8555,10.8575,0.056135077808711756,0.14000000000000012,0.003997060532584121,1.2590949999999999,1.2591,0.00364429835544191,0.010249999999999981,-0.0017140671663794513
2017-03-01,0.66556,0.666425,0.003847490610509409,0.009749999999999981,0.0014289699218758382,0.09021499999999999,0.090275,0.0003747114909849385,0.0010250000000000016,-0.0002530772545916776,0.078265,0.078375,0.00038173783008626193,0.0010499999999999989,-0.004213698417128668,0.096685,0.09695000000000001,0.0006416180228168442,0.0015749999999999965,0.0031174363540172664,0.07126,0.071375,0.00034993282642675636,0.0008750000000000008,0.001032331354947071,10.8975,10.905000000000001,0.036515785038924796,0.0974999999999997,-0.00461290047190346,1.25062,1.2483,0.007619226240234603,0.01914999999999989,-0.0005844143496839039
2017-04-01,0.6556958333333334,0.6551625,0.0030969472023073185,0.008399999999999963,0.005937322307076212,0.08873416666666667,0.08863750000000001,0.0003326376550695455,0.0008500000000000001,0.0003326589119058152,0.07531875,0.075225,0.0004223855773227296,0.0010749999999999996,-0.002623192366856263,0.09516374999999999,0.09505,0.0005089617520185784,0.001350000000000004,0.005369086472537615,0.06990208333333334,0.0698125,0.0003035465169685797,0.0008000000000000056,0.0032909967087395822,10.486,10.4725,0.05550573062968584,0.14999999999999947,0.007713527819942278,1.28124,1.2831125,0.00681533462065758,0.01797500000000002,-0.0038342485331854456
2017-05-01,0.6623340000000001,0.66299,0.002562774158163871,0.007199999999999984,0.0036475924653209335,0.087166,0.08725000000000001,0.00047806840282408095,0.0012800000000000034,0.0003263195049286017,0.074739,0.07472999999999999,0.0004238188038930897,0.0010799999999999976,0.006477837747406517,0.096482,0.09644,0.00042564480159232494,0.0011399999999999993,0.007487546950175973,0.07011,0.07012,0.0003127382519592881,0.0008400000000000019,0.004896748202841779,10.8139,10.812999999999999,0.06448185868457094,0.16799999999999962,0.004897772938080224,1.2768190000000001,1.27637,0.007100769317792159,0.018940000000000047,-0.005417773579015583
2017-06-01,0.6665575,0.6665375,0.0017033128457182183,0.004799999999999999,-0.0005906830590270231,0.08718,0.0871,0.00028683134543971327,0.0007500000000000007,-0.0057077625570776305,0.0765925,0.07652500000000001,0.0003953774875803391,0.0010499999999999989,-0.005166848182806453,0.09798125,0.09796250000000001,0.0002207533282669907,0.0006500000000000013,-0.0010105554375509332,0.0708025,0.0707875,0.0001670521413347012,0.000449999999999999,-0.0024628035921552545,10.865874999999999,10.8575,0.031430592057838665,0.08499999999999996,0.0027718636964262997,1.26239,1.262775,0.003495091506072515,0.009599999999999997,0.0034799711585398224
2017-07-01,0.6605475000000001,0.6603,0.001759729328142425,0.0040999999999999925,0.0003288424317671036,0.0846725,0.0847125,0.0003972520778151571,0.0010000000000000009,-0.0034934123917618604,0.07513500000000001,0.07516250000000001,0.00023165033207496675,0.0006500000000000047,2.043618164339258e-05,0.09755125,0.0975125,0.00033510316943520226,0.0008249999999999959,0.0018347812094533216,0.06988375,0.06985,0.00020975564629248326,0.0005000000000000039,-0.0003241769002245481,10.968,10.971250000000001,0.03376391605545691,0.0924999999999998,-0.0009091279401657295,1.28313875,1.2838749999999999,0.0049088704958707464,0.011699999999999988,0.0006387993176251761
2017-08-01,0.653432,0.6535599999999999,0.0016348239295251022,0.004540000000000011,-0.003346814022377963,0.082904,0.08296,0.00023635028792329916,0.00068,0.0005035451739744783,0.07556,0.0756,0.0001787667029300546,0.0004999999999999976,0.0045096908537473265,0.09798,0.09796,0.0002647129333956762,0.0007400000000000017,0.0004022034581591963,0.06939200000000001,0.0694,0.00014956474877596246,0.0003999999999999976,1.1977328388812492e-08,10.764,10.774000000000001,0.047398511812122464,0.13000000000000006,-0.002021382433546408,1.29496,1.29508,0.0032693334090303366,0.008880000000000044,6.150713081252527e-05
2017-09-01,0.64711875,0.6469875,0.0014252482957440452,0.0039749999999999786,-0.0012318277938516582,0.08264874999999999,0.0826625,0.00021996099296394517,0.0005999999999999998,-0.0023883631250000573,0.0738075,0.07391249999999999,0.0004265596418560006,0.0012000000000000031,-0.014929254718173014,0.09844625000000001,0.09836249999999999,0.0003520567568230464,0.0009499999999999995,-0.003808334606641682,0.069325,0.069275,0.00016278504535511434,0.00044999999999999554,-0.002871025058423894,10.912,10.90625,0.0302119604969788,0.0825000000000009,0.002743074743640582,1.29708125,1.2978875,0.003765232755356495,0.010399999999999965,0.004263934331375307
2017-10-01,0.636924,0.63706,0.002726679196369405,0.007040000000000024,-0.004474830854002274,0.081924,0.0819,0.0003414468076673624,0.0009200000000000013,-0.001918460492797687,0.072884,0.07282,0.00037278557096544603,0.0010200000000000014,-0.00025332590258651263,0.096176,0.0962,0.0004577772078097885,0.001200000000000001,-0.004563800011834191,0.068272,0.06821999999999999,0.0002587270764858836,0.0006599999999999967,-0.0029118720750290197,10.877199999999998,10.872,0.038028102748866435,0.09600000000000009,-0.0018103775715974466,1.3224680000000002,1.32332,0.006208729191303119,0.015939999999999933,0.003824351345696209
